Tweet,Label
"USER USER 'To play with it, cherish it, NOT eat it' ;)",0
Ill probably be a while you diks,0
This dude is just walking down the sidewalk on campus with a beer is his hand #sneaky,0
USER aww. Subway popping though,0
??( T_T ) ??1?.?,0
Some of these speakers at the RNC are just too riveting to watch.,0
"Bianca told me that my hair growin wild son ! We need to go get that cut , I said I know mama.",0
USER hahaha he's sitting with me at dinner right now and we put a cow keychain by his plate,0
USER what bag sia? Got pic? Haha,0
"I need someone to start working out with me, like going to Zumba classes and stuff",0
Sudah sudah RT USER USER follbeck ?? yaa thanks (??),0
USER ooh lucky! i have too classes and 1 lab but textt me :),0
#hoam RT USER We live in a world where losing your phone is more dramatic than losing your virginity.,0
USER Don't forget that Nick Foles is also the new Tom Brady. What a preseason! #toomanystudQBs #thankgodwedonthavetebow,0
godd that shower felt so guud.,0
USER aryou u awyoure ur little brother watches pllyourith ur sister..he was telling my sister all about it,0
Why does everyone on twitter believe we are in for a late bid to get Moutinho!? A Russian link! Remember SAF just confirmed he won't sign.,0
USER yaay *Insert 'always look on the bright side of life' joke here* :P,0
I can do what I want to. I play by my own rules ?,0
"EVEN MORE BREAKING SHOCKING NEWS: Chelsea and Barcelona have agreed on a £4m fee for Lionel Messi! More to follow! #ITKAgent""",0
USER I would of never guessed,0
USER exactly! 15 acting like she is..man she's got a lot ahead of her in life! Hah!,0
USER ayee jamming to USER leggo,0
#People #be #like #this #on #instagram #like #okay #two #or #three #is #enough -__- LOL,0
USER USER are you two actually dating or is that just part of the film and television show?,0
These old ladies pointing at me on this train ffs,0
I like my music real loud,0
Super excited to run 17 miles at practice today..,0
USER thanks for downloading it!,0
"I love that Joey Barton quote ""For some reason the Manager dislikes me"". Unbelievable. How can anyone dislike Joey Barton??",0
"The day's top national intelligence headlines including the latest pirate kidnapping, and how cosmic rays scan cargo URL",0
"Exactly, but some middle class want it raised apparently. RT USER Romney is lying now-Obama CUT middle class taxes.",0
"I believe in better days, that's why I pray",0
I've lost a follower. I'm heartbroken. Honestly. #tooearlytocare,0
Man was my last night in olds a fucking blast,0
"The only way that this will work, is if you love me when it hurts.. #NP",0
"School, school, school. and then work. i am so glad i busy myself..",0
British people are amazing and very entertaining x). Hopefully visiting with my sister soon xx,0
I thought I could deal with the inner pain but that on the outside hurts far more.,0
"USER ""USER The mice at Farringdon station are hungry. Hungry for blood: URL via USER",0
"Guess I was right, falcao is comin #lfc",0
"Darn, looks like I have to go to the Colts game tonight.",0
"USER hello, gorgeous.",0
Thank you for the nice surprise under my pillow USER,0
"Glad to see USER is clearly an unbiased web log reporting on ""voter repression"" #fakemedia",0
Sometimes the love I get from people is just too much,0
"stfu , no it don't ! ""USER we ALL know! ""USER USER we all know who heart your clos to laughing out loud jkjk""""",0
Thats what they all say,0
Great start to the day,0
Eager to slim down? URL works perfect for just that,0
One more day to the new gNote. Interesting to note all the media hype on Toronto blogs for this event. #notaniphone #elitist,0
USER will see how fat you are:),0
"USER Tuesday the 4th, no school the 5th, then we all go the 6th. #newsquids #wohoo",0
Best part of Test Track 2.0 the pre show & post show. Wow sounds awesome!,0
USER <-- use. Defeats purpose but better than frustration-induced-desk-headbanging.,0
USER you heard he going to THFC?,0
"When guys say ""my pussy"" instead of ""my girlfriend"" << #thanks #feelapreciated",0
Wow! Great day that was!! ..,0
I've completed Ready for the Journey collection! URL #ipad #ipadgames #gameinsight,0
USER I got a tweet out of it. #socool,0
"It's our godforsaken right to be loved, loved, loved, loved",0
"USER hell no my account been acting crazy, I got a spam so I had to reverse it. I'm following back everybody as you can c",0
Happy birthday dad. Glad your around to celebrate it. #48yearsyoung,0
Just found out my Visual Art class is sculpting.. #greatt,0
This is what I get for taking Ap world.. ?? #homework,0
USER Sure a smart fella like you will be able to pick up the language no problem. #northernmonkey,0
lol she just doesnt want to talk to us.,0
"oh, you wanted me to lie. (V_v) #FOLLOW",0
Happy birthday Fine!! hugs and kisses Love you tons! URL,0
I think we don't have school tomorrow.,0
In such a good mood today #tired,0
It's awesome when boyfriends are more important then bestfriends..,0
and now tomorrow the real work starts.. yaay,0
After 45 minutes of deliberation it has been decided: Idaho is the worst state. USER,0
stfu.. let me die in peace.. #spoilers #ofwhat,0
Watering the grass as its raining. Smart! #sdsuprobs,0
Months* RT USER Day two of not talking to you at all. Love this. So much fun #imy,0
God I love Pam African studies. So much. i don't know what I would be doing if I wasn't having so much fun in this class.,0
Black girls can be so fucking rude #no #yougetoutofthefuckingway,0
Who wants to go back to sleep? ME! #highschoolproblems #highschoolprobs #exhausted #gonnabeagreatday,0
Shitty day,0
#previoustweet,0
Love being an Arsenal fan on #DeadlineDay,0
Homework done by 8? Well.time to catch up on honey boo boo online! ?,0
"So I've got new neighbours. Loud ones, it seems.",0
USER USER You answered mine with just a no lmao.,0
#GOP2012 love the debt clock at GOP trouble is they don't break out what portions was bush and what is obama,0
I was still the first one to tell Bryson happy birthday on his actually birthday .. (:,0
"#BeliebersHateDirectioners Really?people are taking this to far, getting really childish! I'm sure your ""idols"" will love you now",0
Great confidence boost,0
USER cause he came over today and you know how laos parents are.,0
"The Grateful Dead, Jerry Garcia and The Stolen Sweets: weekend fun in .. - URL OregonLive.comT.. URL",0
Youur hilaarious .. #YourActuallyAnoyimg,0
"Well, that's no fun. I'll get some crayons and make my own dollars. #KidsForRyan",0
USER USER personally I think it deserves a follow!,0
"USER great year for this plan, what with the incredibly strong draft class next year",0
"you are the best thing, that's ever been mine",0
Cause I would just HATE to violate the dress code again.,0
"Walking to class across campus, in the rain, with no umbrella, is just how I wanted my day to be.. #soaked #rolltide",0
Sex is so disgusting!,0
"USER Yes, revisionist history books glorifying the ok definitely shows how sorry they are",0
USER Now we have songs speeding up at random? Good job. #vevochipmunks #fail,0
My dreadlocks were #cute #newhairdo,0
"Too bad I cant go to lifetime. Thankkyou hurting toe, I don't feel fat at all #psych",0
Ron Paul gave the #GOP the cold shoulder?? You don't say.. I'm shocked.,0
Are we still on for marbs or ibiza or something in 2014?! <3.. - Of course we are baby! love URL,0
"USER aww, well fingers crossed!",0
Its raining again -_-,0
These are the most normal people I've ever met in my life,0
USER ..of my uncle! Lol,0
USER of course it is.,0
Quite an impressive torta. URL,0
For be back quick takeaway call us at 22464818 & will prepare the beef patties for grilling . Enjoy ?,0
This man named both of his children Ashley.. what the fuck is wrong with him,0
..And life goes on.,0
USER I wish I was more like her.. #jeremykyle,0
It's going to be a great day,0
180 days until summer! #notthatbad on the bright side we only have too days until for 4 day weekend,0
#nowplaying The Unforgettable Fire - you too <33 I love Radio Veronica :-) #memories,0
"Well done liverpool, you will now be playin thursday games in ukraine etc on channel 5 and be tired for the prem #SoundsGreat",0
I went for a run yesterday and today my whole body is killing me. How rewarding exercise is,0
What is this? Bash Jeremy Bevans at work day? Yeah? Oh okay! #holycrap must be awesome to be the guy everyone hates! #yeahright,0
USER Aston Villa have signed striker Jordan Bowery from Chesterfield #skydeadlineday biggest deal of the summer,0
USER Are Liverpool playing?!,0
USER it's fine I'd definitely rather be learning discrete math,0
USER NYU has installed a shining solution to its library's troubling suicide problem | URL (via USER USER,0
"#bestmoviequotes 'The first rule of Fight Club, don't talk about Fight Club' - Self-explanatory?!",0
This is why I want to drive myself! Shuttle takes forever !!,0
O.o he might be hurt -_-,0
Very happy to start my last year of college :),0
Hi sexy people,0
USER laughing my fucking ass off yes I love him I make signs for him all the time lol,0
Just going I wait at the airport all night in Toronto because airports are so fun at 4am :D,0
my section leader is band captain. go me! #ithinkialreadytweetedthis,0
I feel really sick and I have a too hour car journey ahead of me ??,0
Yea bitch I'm official tell the ref blow the whistle,0
Pretty windy out. Wonder why..,0
Waste of credit man haih,0
USER This isn't a kaskade concert Q.,0
I would lose my wallet. Gosh I love being driven to school by my mother.,0
USER lmaoo proper #bassface ??,0
So i have no idea what i did with my pay stub which means i either lost it or tossed it in the garbage. Time to watch my bank account -_-,0
Maybe I'm just like my mother.,0
USER Welcome back! #SteelersNation,0
"FINALLY! USER I took those long nails off. They were just press on for my shoot. oh my god I can text & tweet again.#freedom""",0
"RTUSER T-ara reveals more teaser images for ""Sexy Love"" URL",0
"One day you will realize,there's no other person will love you like i do..!",0
Let's talk about all the points you gain for telling folks you're NOT attracted to you're in a relationship,0
USER you know what know!!,0
Got my foams in 2mins!! New record thanks USER for the fast checkout,0
What do gay people eat? Food.,0
how you talk about somethwithwit a hoee ?,0
"I'm sorry this made me laugh, great advice there girlfriend doctor #whateven URL",0
USER USER USER love you headbanging mofo's!!,0
USER that's fantastic! #fucklife,0
Helluva dinner right there! #college #wantarealdinner ? URL,0
